 BYPASS_ON                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 FROM_INTAKE               ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING_METHOD          ModuleDischarges          1                         From Block                1                                                            YES
 DEFAULT_VELOCITY_VALUE    ModuleDischarges          0.000000000000000E+000    From Block                                                                             YES
 U_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 V_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 W_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 X_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 Y_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 NAME                      Unknown Client            Do not have               From Block In Block       temperature                                                  YES
 DYNAMIC                   Unknown Client            FALSE                     From Block In Block       FALSE                                                        YES
 UNITS                     Unknown Client            Do not have               From Block In Block       ºC                                                           YES
 DESCRIPTION               Unknown Client            Do not have               From Block In Block       Enter a short description                                    YES
 TIME_SERIE_COLUMN         ModuleDischarges          Do not have               From Block In Block       3                                                            YES
 FILENAME                  ModuleDischarges          Do not have               From Block In Block       ../GeneralData/BoundaryConditions/SerieMensalQld.dat         YES
 TIME_UNITS                ModuleTimeSerie           Do not have               From File                 MONTHS                                                       YES
 SERIE_INITIAL_DATA        ModuleTimeSerie           Do not have               From File                 2008.00000000000        1.00000000000000        1.0000000000 YES
 TIME_CYCLE                ModuleTimeSerie           FALSE                     From File                 TRUE                                                         YES
 PROP_FROM_INTAKE          ModuleDischarges          FALSE                     From Block In Block       FALSE                                                        YES
 DEFAULTVALUE              ModuleDischarges          0.000000000000000E+000    From Block In Block       0.000000000000000E+000                                       YES
 NAME                      ModuleDischarges          Do not have               From Block                Rio Itanhaém                                                 YES
 DESCRIPTION               ModuleDischarges          No description was given. From Block                Média mensal                                                 YES
 COORD_X                   ModuleDischarges          Do not have               From Block                -46.7970000000000                                            YES
 COORD_Y                   ModuleDischarges          Do not have               From Block                -24.1958000000000                                            YES
 VERTICAL_DISCHARGE        ModuleDischarges          4                         From Block                4                                                            YES
 DISCHARGE_UNIFORM         ModuleDischarges          FALSE                     From Block                TRUE                                                         YES
 K_CELL                    ModuleDischarges          Do not have               From Block                -999999                                                      YES
 K_MIN                     ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 K_MAX                     ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 ALTERNATIVE_LOCATIONS     ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 SPATIAL_EMISSION          ModuleDischarges          Point                     From Block                Point                                                        YES
 DATA_BASE_FILE            ModuleDischarges          Do not have               From Block                ../GeneralData/BoundaryConditions/SerieMensalVazao_SP.dat    YES
 TIME_UNITS                ModuleTimeSerie           Do not have               From File                 MONTHS                                                       YES
 SERIE_INITIAL_DATA        ModuleTimeSerie           Do not have               From File                 2008.00000000000        1.00000000000000        1.0000000000 YES
 TIME_CYCLE                ModuleTimeSerie           FALSE                     From File                 TRUE                                                         YES
 USE_ORIGINAL_VALUES       ModuleDischarges          FALSE                     From File                 FALSE                                                        YES
 DEFAULT_FLOW_VALUE        ModuleDischarges          0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 FLOW_COLUMN               ModuleDischarges          Do not have               From Block                4                                                            YES
 FLOW_SCALE_FACTOR         ModuleDischarges          1.00000000000000          From Block                1.00000000000000                                             YES
 DISCHARGE_TYPE            ModuleDischarges          1                         From Block                1                                                            YES
 BYPASS_ON                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 FROM_INTAKE               ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING_METHOD          ModuleDischarges          1                         From Block                1                                                            YES
 DEFAULT_VELOCITY_VALUE    ModuleDischarges          0.000000000000000E+000    From Block                                                                             YES
 U_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 V_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 W_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 X_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 Y_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 NAME                      Unknown Client            Do not have               From Block In Block       temperature                                                  YES
 DYNAMIC                   Unknown Client            FALSE                     From Block In Block       FALSE                                                        YES
 UNITS                     Unknown Client            Do not have               From Block In Block       ºC                                                           YES
 DESCRIPTION               Unknown Client            Do not have               From Block In Block       Enter a short description                                    YES
 TIME_SERIE_COLUMN         ModuleDischarges          Do not have               From Block In Block       3                                                            YES
 FILENAME                  ModuleDischarges          Do not have               From Block In Block       ../GeneralData/BoundaryConditions/SerieMensalQld.dat         YES
 TIME_UNITS                ModuleTimeSerie           Do not have               From File                 MONTHS                                                       YES
 SERIE_INITIAL_DATA        ModuleTimeSerie           Do not have               From File                 2008.00000000000        1.00000000000000        1.0000000000 YES
 TIME_CYCLE                ModuleTimeSerie           FALSE                     From File                 TRUE                                                         YES
 PROP_FROM_INTAKE          ModuleDischarges          FALSE                     From Block In Block       FALSE                                                        YES
 DEFAULTVALUE              ModuleDischarges          0.000000000000000E+000    From Block In Block       0.000000000000000E+000                                       YES
 NAME                      ModuleDischarges          Do not have               From Block                Regiao Santos                                                YES
 DESCRIPTION               ModuleDischarges          No description was given. From Block                Média mensal                                                 YES
 COORD_X                   ModuleDischarges          Do not have               From Block                -46.3636000000000                                            YES
 COORD_Y                   ModuleDischarges          Do not have               From Block                -23.9135000000000                                            YES
 VERTICAL_DISCHARGE        ModuleDischarges          4                         From Block                4                                                            YES
 DISCHARGE_UNIFORM         ModuleDischarges          FALSE                     From Block                TRUE                                                         YES
 K_CELL                    ModuleDischarges          Do not have               From Block                -999999                                                      YES
 K_MIN                     ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 K_MAX                     ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 ALTERNATIVE_LOCATIONS     ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 SPATIAL_EMISSION          ModuleDischarges          Point                     From Block                Point                                                        YES
 DATA_BASE_FILE            ModuleDischarges          Do not have               From Block                ../GeneralData/BoundaryConditions/SerieMensalVazao_SP.dat    YES
 TIME_UNITS                ModuleTimeSerie           Do not have               From File                 MONTHS                                                       YES
 SERIE_INITIAL_DATA        ModuleTimeSerie           Do not have               From File                 2008.00000000000        1.00000000000000        1.0000000000 YES
 TIME_CYCLE                ModuleTimeSerie           FALSE                     From File                 TRUE                                                         YES
 USE_ORIGINAL_VALUES       ModuleDischarges          FALSE                     From File                 FALSE                                                        YES
 DEFAULT_FLOW_VALUE        ModuleDischarges          0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 FLOW_COLUMN               ModuleDischarges          Do not have               From Block                5                                                            YES
 FLOW_SCALE_FACTOR         ModuleDischarges          1.00000000000000          From Block                1.00000000000000                                             YES
 DISCHARGE_TYPE            ModuleDischarges          1                         From Block                1                                                            YES
 BYPASS_ON                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 FROM_INTAKE               ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING_METHOD          ModuleDischarges          1                         From Block                1                                                            YES
 DEFAULT_VELOCITY_VALUE    ModuleDischarges          0.000000000000000E+000    From Block                                                                             YES
 U_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 V_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 W_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 X_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 Y_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 NAME                      Unknown Client            Do not have               From Block In Block       temperature                                                  YES
 DYNAMIC                   Unknown Client            FALSE                     From Block In Block       FALSE                                                        YES
 UNITS                     Unknown Client            Do not have               From Block In Block       ºC                                                           YES
 DESCRIPTION               Unknown Client            Do not have               From Block In Block       Enter a short description                                    YES
 TIME_SERIE_COLUMN         ModuleDischarges          Do not have               From Block In Block       3                                                            YES
 FILENAME                  ModuleDischarges          Do not have               From Block In Block       ../GeneralData/BoundaryConditions/SerieMensalQld.dat         YES
 TIME_UNITS                ModuleTimeSerie           Do not have               From File                 MONTHS                                                       YES
 SERIE_INITIAL_DATA        ModuleTimeSerie           Do not have               From File                 2008.00000000000        1.00000000000000        1.0000000000 YES
 TIME_CYCLE                ModuleTimeSerie           FALSE                     From File                 TRUE                                                         YES
 PROP_FROM_INTAKE          ModuleDischarges          FALSE                     From Block In Block       FALSE                                                        YES
 DEFAULTVALUE              ModuleDischarges          0.000000000000000E+000    From Block In Block       0.000000000000000E+000                                       YES
 NAME                      ModuleDischarges          Do not have               From Block                Rio Cubatão (Santos)                                         YES
 DESCRIPTION               ModuleDischarges          No description was given. From Block                Média mensal                                                 YES
 COORD_X                   ModuleDischarges          Do not have               From Block                -46.3636000000000                                            YES
 COORD_Y                   ModuleDischarges          Do not have               From Block                -23.9135000000000                                            YES
 VERTICAL_DISCHARGE        ModuleDischarges          4                         From Block                4                                                            YES
 DISCHARGE_UNIFORM         ModuleDischarges          FALSE                     From Block                TRUE                                                         YES
 K_CELL                    ModuleDischarges          Do not have               From Block                -999999                                                      YES
 K_MIN                     ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 K_MAX                     ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 ALTERNATIVE_LOCATIONS     ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 SPATIAL_EMISSION          ModuleDischarges          Point                     From Block                Point                                                        YES
 DATA_BASE_FILE            ModuleDischarges          Do not have               From Block                ../GeneralData/BoundaryConditions/SerieMensalVazao_SP.dat    YES
 TIME_UNITS                ModuleTimeSerie           Do not have               From File                 MONTHS                                                       YES
 SERIE_INITIAL_DATA        ModuleTimeSerie           Do not have               From File                 2008.00000000000        1.00000000000000        1.0000000000 YES
 TIME_CYCLE                ModuleTimeSerie           FALSE                     From File                 TRUE                                                         YES
 USE_ORIGINAL_VALUES       ModuleDischarges          FALSE                     From File                 FALSE                                                        YES
 DEFAULT_FLOW_VALUE        ModuleDischarges          0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 FLOW_COLUMN               ModuleDischarges          Do not have               From Block                6                                                            YES
 FLOW_SCALE_FACTOR         ModuleDischarges          1.00000000000000          From Block                1.00000000000000                                             YES
 DISCHARGE_TYPE            ModuleDischarges          1                         From Block                1                                                            YES
 BYPASS_ON                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 FROM_INTAKE               ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING_METHOD          ModuleDischarges          1                         From Block                1                                                            YES
 DEFAULT_VELOCITY_VALUE    ModuleDischarges          0.000000000000000E+000    From Block                                                                             YES
 U_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 V_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 W_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 X_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 Y_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 NAME                      Unknown Client            Do not have               From Block In Block       temperature                                                  YES
 DYNAMIC                   Unknown Client            FALSE                     From Block In Block       FALSE                                                        YES
 UNITS                     Unknown Client            Do not have               From Block In Block       ºC                                                           YES
 DESCRIPTION               Unknown Client            Do not have               From Block In Block       Enter a short description                                    YES
 TIME_SERIE_COLUMN         ModuleDischarges          Do not have               From Block In Block       3                                                            YES
 FILENAME                  ModuleDischarges          Do not have               From Block In Block       ../GeneralData/BoundaryConditions/SerieMensalQld.dat         YES
 TIME_UNITS                ModuleTimeSerie           Do not have               From File                 MONTHS                                                       YES
 SERIE_INITIAL_DATA        ModuleTimeSerie           Do not have               From File                 2008.00000000000        1.00000000000000        1.0000000000 YES
 TIME_CYCLE                ModuleTimeSerie           FALSE                     From File                 TRUE                                                         YES
 PROP_FROM_INTAKE          ModuleDischarges          FALSE                     From Block In Block       FALSE                                                        YES
 DEFAULTVALUE              ModuleDischarges          0.000000000000000E+000    From Block In Block       0.000000000000000E+000                                       YES
 NAME                      ModuleDischarges          Do not have               From Block                Rios Itapanhaú, Itaguarê, Guaratuba e  Una                   YES
 DESCRIPTION               ModuleDischarges          No description was given. From Block                Média mensal                                                 YES
 COORD_X                   ModuleDischarges          Do not have               From Block                -45.8969000000000                                            YES
 COORD_Y                   ModuleDischarges          Do not have               From Block                -23.7636000000000                                            YES
 VERTICAL_DISCHARGE        ModuleDischarges          4                         From Block                4                                                            YES
 DISCHARGE_UNIFORM         ModuleDischarges          FALSE                     From Block                TRUE                                                         YES
 K_CELL                    ModuleDischarges          Do not have               From Block                -999999                                                      YES
 K_MIN                     ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 K_MAX                     ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 ALTERNATIVE_LOCATIONS     ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 SPATIAL_EMISSION          ModuleDischarges          Point                     From Block                Point                                                        YES
 DATA_BASE_FILE            ModuleDischarges          Do not have               From Block                ../GeneralData/BoundaryConditions/SerieMensalVazao_SP.dat    YES
 TIME_UNITS                ModuleTimeSerie           Do not have               From File                 MONTHS                                                       YES
 SERIE_INITIAL_DATA        ModuleTimeSerie           Do not have               From File                 2008.00000000000        1.00000000000000        1.0000000000 YES
 TIME_CYCLE                ModuleTimeSerie           FALSE                     From File                 TRUE                                                         YES
 USE_ORIGINAL_VALUES       ModuleDischarges          FALSE                     From File                 FALSE                                                        YES
 DEFAULT_FLOW_VALUE        ModuleDischarges          0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 FLOW_COLUMN               ModuleDischarges          Do not have               From Block                7                                                            YES
 FLOW_SCALE_FACTOR         ModuleDischarges          1.00000000000000          From Block                1.00000000000000                                             YES
 DISCHARGE_TYPE            ModuleDischarges          1                         From Block                1                                                            YES
 BYPASS_ON                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 FROM_INTAKE               ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING_METHOD          ModuleDischarges          1                         From Block                1                                                            YES
 DEFAULT_VELOCITY_VALUE    ModuleDischarges          0.000000000000000E+000    From Block                                                                             YES
 U_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 V_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 W_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 X_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 Y_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 NAME                      Unknown Client            Do not have               From Block In Block       temperature                                                  YES
 DYNAMIC                   Unknown Client            FALSE                     From Block In Block       FALSE                                                        YES
 UNITS                     Unknown Client            Do not have               From Block In Block       ºC                                                           YES
 DESCRIPTION               Unknown Client            Do not have               From Block In Block       Enter a short description                                    YES
 TIME_SERIE_COLUMN         ModuleDischarges          Do not have               From Block In Block       3                                                            YES
 FILENAME                  ModuleDischarges          Do not have               From Block In Block       ../GeneralData/BoundaryConditions/SerieMensalQld.dat         YES
 TIME_UNITS                ModuleTimeSerie           Do not have               From File                 MONTHS                                                       YES
 SERIE_INITIAL_DATA        ModuleTimeSerie           Do not have               From File                 2008.00000000000        1.00000000000000        1.0000000000 YES
 TIME_CYCLE                ModuleTimeSerie           FALSE                     From File                 TRUE                                                         YES
 PROP_FROM_INTAKE          ModuleDischarges          FALSE                     From Block In Block       FALSE                                                        YES
 DEFAULTVALUE              ModuleDischarges          0.000000000000000E+000    From Block In Block       0.000000000000000E+000                                       YES
 NAME                      ModuleDischarges          Do not have               From Block                Rios Juqueriquerê, Maranduba e escuro                        YES
 DESCRIPTION               ModuleDischarges          No description was given. From Block                Média mensal                                                 YES
 COORD_X                   ModuleDischarges          Do not have               From Block                -45.3632000000000                                            YES
 COORD_Y                   ModuleDischarges          Do not have               From Block                -23.6287000000000                                            YES
 VERTICAL_DISCHARGE        ModuleDischarges          4                         From Block                4                                                            YES
 DISCHARGE_UNIFORM         ModuleDischarges          FALSE                     From Block                TRUE                                                         YES
 K_CELL                    ModuleDischarges          Do not have               From Block                -999999                                                      YES
 K_MIN                     ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 K_MAX                     ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 ALTERNATIVE_LOCATIONS     ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 SPATIAL_EMISSION          ModuleDischarges          Point                     From Block                Point                                                        YES
 DATA_BASE_FILE            ModuleDischarges          Do not have               From Block                ../GeneralData/BoundaryConditions/SerieMensalVazao_SP.dat    YES
 TIME_UNITS                ModuleTimeSerie           Do not have               From File                 MONTHS                                                       YES
 SERIE_INITIAL_DATA        ModuleTimeSerie           Do not have               From File                 2008.00000000000        1.00000000000000        1.0000000000 YES
 TIME_CYCLE                ModuleTimeSerie           FALSE                     From File                 TRUE                                                         YES
 USE_ORIGINAL_VALUES       ModuleDischarges          FALSE                     From File                 FALSE                                                        YES
 DEFAULT_FLOW_VALUE        ModuleDischarges          0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 FLOW_COLUMN               ModuleDischarges          Do not have               From Block                8                                                            YES
 FLOW_SCALE_FACTOR         ModuleDischarges          1.00000000000000          From Block                1.00000000000000                                             YES
 DISCHARGE_TYPE            ModuleDischarges          1                         From Block                1                                                            YES
 BYPASS_ON                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 FROM_INTAKE               ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING_METHOD          ModuleDischarges          1                         From Block                1                                                            YES
 DEFAULT_VELOCITY_VALUE    ModuleDischarges          0.000000000000000E+000    From Block                                                                             YES
 U_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 V_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 W_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 X_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 Y_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 NAME                      Unknown Client            Do not have               From Block In Block       temperature                                                  YES
 DYNAMIC                   Unknown Client            FALSE                     From Block In Block       FALSE                                                        YES
 UNITS                     Unknown Client            Do not have               From Block In Block       ºC                                                           YES
 DESCRIPTION               Unknown Client            Do not have               From Block In Block       Enter a short description                                    YES
 TIME_SERIE_COLUMN         ModuleDischarges          Do not have               From Block In Block       3                                                            YES
 FILENAME                  ModuleDischarges          Do not have               From Block In Block       ../GeneralData/BoundaryConditions/SerieMensalQld.dat         YES
 TIME_UNITS                ModuleTimeSerie           Do not have               From File                 MONTHS                                                       YES
 SERIE_INITIAL_DATA        ModuleTimeSerie           Do not have               From File                 2008.00000000000        1.00000000000000        1.0000000000 YES
 TIME_CYCLE                ModuleTimeSerie           FALSE                     From File                 TRUE                                                         YES
 PROP_FROM_INTAKE          ModuleDischarges          FALSE                     From Block In Block       FALSE                                                        YES
 DEFAULTVALUE              ModuleDischarges          0.000000000000000E+000    From Block In Block       0.000000000000000E+000                                       YES
 NAME                      ModuleDischarges          Do not have               From Block                Rios Puruba e Rio Grande                                     YES
 DESCRIPTION               ModuleDischarges          No description was given. From Block                Média mensal                                                 YES
 COORD_X                   ModuleDischarges          Do not have               From Block                -44.9004000000000                                            YES
 COORD_Y                   ModuleDischarges          Do not have               From Block                -23.3490000000000                                            YES
 VERTICAL_DISCHARGE        ModuleDischarges          4                         From Block                4                                                            YES
 DISCHARGE_UNIFORM         ModuleDischarges          FALSE                     From Block                TRUE                                                         YES
 K_CELL                    ModuleDischarges          Do not have               From Block                -999999                                                      YES
 K_MIN                     ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 K_MAX                     ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 ALTERNATIVE_LOCATIONS     ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 SPATIAL_EMISSION          ModuleDischarges          Point                     From Block                Point                                                        YES
 DATA_BASE_FILE            ModuleDischarges          Do not have               From Block                ../GeneralData/BoundaryConditions/SerieMensalVazao_SP.dat    YES
 TIME_UNITS                ModuleTimeSerie           Do not have               From File                 MONTHS                                                       YES
 SERIE_INITIAL_DATA        ModuleTimeSerie           Do not have               From File                 2008.00000000000        1.00000000000000        1.0000000000 YES
 TIME_CYCLE                ModuleTimeSerie           FALSE                     From File                 TRUE                                                         YES
 USE_ORIGINAL_VALUES       ModuleDischarges          FALSE                     From File                 FALSE                                                        YES
 DEFAULT_FLOW_VALUE        ModuleDischarges          0.000000000000000E+000    From Block                0.000000000000000E+000                                       YES
 FLOW_COLUMN               ModuleDischarges          Do not have               From Block                9                                                            YES
 FLOW_SCALE_FACTOR         ModuleDischarges          1.00000000000000          From Block                1.00000000000000                                             YES
 DISCHARGE_TYPE            ModuleDischarges          1                         From Block                1                                                            YES
 BYPASS_ON                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 FROM_INTAKE               ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING                 ModuleDischarges          FALSE                     From Block                FALSE                                                        YES
 UPSCALING_METHOD          ModuleDischarges          1                         From Block                1                                                            YES
 DEFAULT_VELOCITY_VALUE    ModuleDischarges          0.000000000000000E+000    From Block                                                                             YES
 U_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 V_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 W_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 X_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 Y_COLUMN                  ModuleDischarges          -9999999                  From Block                -9999999                                                     YES
 NAME                      Unknown Client            Do not have               From Block In Block       temperature                                                  YES
 DYNAMIC                   Unknown Client            FALSE                     From Block In Block       FALSE                                                        YES
 UNITS                     Unknown Client            Do not have               From Block In Block       ºC                                                           YES
 DESCRIPTION               Unknown Client            Do not have               From Block In Block       Enter a short description                                    YES
 TIME_SERIE_COLUMN         ModuleDischarges          Do not have               From Block In Block       3                                                            YES
 FILENAME                  ModuleDischarges          Do not have               From Block In Block       ../GeneralData/BoundaryConditions/SerieMensalQld.dat         YES
 TIME_UNITS                ModuleTimeSerie           Do not have               From File                 MONTHS                                                       YES
 SERIE_INITIAL_DATA        ModuleTimeSerie           Do not have               From File                 2008.00000000000        1.00000000000000        1.0000000000 YES
 TIME_CYCLE                ModuleTimeSerie           FALSE                     From File                 TRUE                                                         YES
